CustomerID,Product,Amount
10398,SweetProducts,2
10398,GoldProds,12
2431,Wines,12
2431,Fruits,4
2431,MeatProducts,19
2431,FishProducts,12
2431,SweetProducts,6
2431,GoldProds,14
550,Wines,243
550,Fruits,131
550,MeatProducts,217
550,FishProducts,85
550,SweetProducts,6
550,GoldProds,26
1890,Wines,11
1890,Fruits,1
1890,MeatProducts,4
1890,FishProducts,2
1890,GoldProds,7
10742,Wines,532
10742,Fruits,21
10742,MeatProducts,127
10742,FishProducts,26
10742,SweetProducts,20
10742,GoldProds,20
10356,Wines,29
10356,MeatProducts,2
10356,GoldProds,1
4676,Wines,612
4676,Fruits,91
4676,MeatProducts,520
4676,FishProducts,258
4676,SweetProducts,107
4676,GoldProds,107
8852,Wines,387
8852,Fruits,126
8852,MeatProducts,342
8852,SweetProducts,45
8852,GoldProds,180
3565,Wines,56
3565,MeatProducts,14
3565,GoldProds,2
5294,Wines,6
5294,Fruits,8
5294,MeatProducts,19
5294,FishProducts,16
5294,SweetProducts,4
5294,GoldProds,4
1958,Wines,582
1958,MeatProducts,65
1958,GoldProds,13
7349,Wines,6
7349,Fruits,17
7349,MeatProducts,16
7349,FishProducts,6
7349,SweetProducts,16
7349,GoldProds,42
8799,Wines,70
8799,Fruits,6
8799,MeatProducts,69
8799,FishProducts,2
8799,SweetProducts,3
8799,GoldProds,3
1351,Wines,962
1351,Fruits,12
1351,MeatProducts,194
1351,FishProducts,16
1351,SweetProducts,24
1351,GoldProds,12
1045,Wines,112
1045,Fruits,10
1045,MeatProducts,107
1045,FishProducts,30
1045,GoldProds,20
7732,Wines,293
7732,MeatProducts,124
7732,FishProducts,179
7732,SweetProducts,97
7732,GoldProds,52
8070,Wines,199
8070,Fruits,12
8070,MeatProducts,31
8070,FishProducts,3
8070,SweetProducts,12
8070,GoldProds,7
477,Wines,1060
477,Fruits,61
477,MeatProducts,835
477,FishProducts,80
477,SweetProducts,20
477,GoldProds,101
7832,Wines,940
7832,Fruits,44
7832,MeatProducts,396
7832,SweetProducts,88
7832,GoldProds,58
2202,Wines,44
2202,Fruits,2
2202,MeatProducts,11
2202,FishProducts,2
2202,SweetProducts,3
2202,GoldProds,7
7396,Wines,342
7396,Fruits,51
7396,MeatProducts,936
7396,FishProducts,207
7396,SweetProducts,35
7396,GoldProds,26
4055,Wines,2
4055,Fruits,10
4055,MeatProducts,11
4055,FishProducts,12
4055,SweetProducts,9
4055,GoldProds,20
10340,Wines,75
10340,Fruits,12
10340,MeatProducts,141
10340,FishProducts,43
10340,SweetProducts,39
10340,GoldProds,187
10091,Wines,520
10091,Fruits,20
10091,MeatProducts,367
10091,FishProducts,39
10091,SweetProducts,81
10091,GoldProds,40
7629,Wines,5
7629,Fruits,3
7629,MeatProducts,9
7629,FishProducts,6
7629,SweetProducts,2
7629,GoldProds,6
10640,Wines,87
10640,Fruits,5
10640,MeatProducts,71
10640,FishProducts,7
10640,SweetProducts,12
10640,GoldProds,29
3498,Wines,462
3498,Fruits,61
3498,MeatProducts,184
3498,FishProducts,10
3498,SweetProducts,53
3498,GoldProds,107
6742,Wines,2
6742,Fruits,2
6742,MeatProducts,1
6742,FishProducts,3
6742,SweetProducts,1
6742,GoldProds,2
1172,Wines,979
1172,Fruits,44
1172,MeatProducts,935
1172,FishProducts,29
1172,SweetProducts,25
1172,GoldProds,22
569,Wines,704
569,Fruits,129
569,MeatProducts,853
569,FishProducts,120
569,SweetProducts,74
569,GoldProds,111
4686,Wines,861
4686,Fruits,31
4686,MeatProducts,558
4686,FishProducts,62
4686,SweetProducts,95
4686,GoldProds,79
1381,Wines,172
1381,Fruits,3
1381,MeatProducts,115
1381,FishProducts,16
1381,GoldProds,18
2634,Wines,5
2634,Fruits,7
2634,MeatProducts,31
2634,FishProducts,15
2634,SweetProducts,4
2634,GoldProds,7
10905,Wines,194
10905,Fruits,2
10905,MeatProducts,56
1744,Wines,9
1744,Fruits,7
1744,MeatProducts,13
1744,FishProducts,3
1744,SweetProducts,2
1744,GoldProds,20
1000,Wines,505
1000,Fruits,72
1000,MeatProducts,270
1000,FishProducts,36
1000,SweetProducts,27
1000,GoldProds,54
3828,Wines,533
3828,Fruits,10
3828,MeatProducts,217
3828,FishProducts,198
3828,SweetProducts,174
3828,GoldProds,195
8605,Wines,48
8605,MeatProducts,14
8605,GoldProds,6
10304,Wines,6
10304,Fruits,1
10304,MeatProducts,7
10304,FishProducts,23
10304,SweetProducts,4
10304,GoldProds,19
4351,Wines,18
4351,Fruits,2
4351,MeatProducts,10
4351,GoldProds,25
10129,Wines,482
10129,Fruits,147
10129,MeatProducts,509
10129,FishProducts,104
10129,SweetProducts,107
10129,GoldProds,107
2499,Wines,204
2499,Fruits,97
2499,MeatProducts,97
2499,FishProducts,21
2499,SweetProducts,118
2499,GoldProds,26
10092,Wines,1073
10092,MeatProducts,250
10092,FishProducts,153
10092,SweetProducts,14
10092,GoldProds,14
7500,Wines,245
7500,Fruits,16
7500,MeatProducts,223
7500,FishProducts,21
7500,SweetProducts,43
7500,GoldProds,16
5796,Wines,560
5796,Fruits,21
5796,MeatProducts,442
5796,FishProducts,29
5796,SweetProducts,44
5796,GoldProds,29
10556,Wines,173
10556,Fruits,13
10556,MeatProducts,131
10556,FishProducts,32
10556,SweetProducts,3
10556,GoldProds,6
1064,Wines,22
1064,Fruits,1
1064,MeatProducts,11
1064,SweetProducts,5
1064,GoldProds,3
48,Wines,136
48,Fruits,1
48,MeatProducts,12
48,SweetProducts,3
48,GoldProds,32
7610,Wines,275
7610,MeatProducts,86
7610,FishProducts,10
7610,SweetProducts,23
7610,GoldProds,66
263,Wines,56
263,Fruits,19
263,MeatProducts,29
263,FishProducts,2
263,SweetProducts,14
263,GoldProds,25
10814,Wines,303
10814,Fruits,23
10814,MeatProducts,751
10814,FishProducts,82
10814,SweetProducts,26
10814,GoldProds,191
9710,Wines,708
9710,Fruits,7
9710,MeatProducts,62
9710,GoldProds,15
9292,Wines,324
9292,Fruits,132
9292,MeatProducts,693
9292,FishProducts,27
9292,SweetProducts,118
9292,GoldProds,88
10250,Wines,1
10250,Fruits,5
10250,MeatProducts,3
10250,FishProducts,7
10250,SweetProducts,4
10250,GoldProds,8
7881,Wines,620
7881,Fruits,26
7881,MeatProducts,195
7881,FishProducts,34
7881,SweetProducts,17
7881,GoldProds,141
5847,Wines,312
5847,Fruits,21
5847,MeatProducts,206
5847,FishProducts,102
5847,SweetProducts,92
5847,GoldProds,149
737,Wines,1493
737,Fruits,86
737,MeatProducts,454
737,FishProducts,112
737,SweetProducts,43
737,GoldProds,43
3571,Wines,918
3571,Fruits,21
3571,MeatProducts,118
3571,FishProducts,13
3571,SweetProducts,10
3571,GoldProds,21
7807,Wines,98
7807,MeatProducts,106
7807,FishProducts,49
7807,SweetProducts,10
7807,GoldProds,106
3878,Wines,3
3878,Fruits,4
3878,MeatProducts,7
3878,FishProducts,15
3878,SweetProducts,8
3878,GoldProds,11
5092,Wines,380
5092,MeatProducts,47
5092,FishProducts,6
5092,GoldProds,34
2154,Wines,15
2154,MeatProducts,12
2154,FishProducts,7
2154,SweetProducts,3
2154,GoldProds,7
5394,Wines,3
5394,Fruits,9
5394,MeatProducts,4
5394,FishProducts,7
5394,SweetProducts,8
5394,GoldProds,7
3798,Wines,24
3798,Fruits,2
3798,MeatProducts,23
3798,SweetProducts,8
3798,GoldProds,24
3524,Wines,80
3524,Fruits,1
3524,MeatProducts,60
3524,FishProducts,4
3524,SweetProducts,6
3524,GoldProds,16
5247,Wines,31
5247,MeatProducts,6
5247,FishProducts,2
5247,SweetProducts,1
5247,GoldProds,5
5883,Wines,138
5883,Fruits,120
5883,MeatProducts,204
5883,FishProducts,16
5883,SweetProducts,126
5883,GoldProds,60
2118,Wines,166
2118,Fruits,75
2118,MeatProducts,96
2118,FishProducts,119
2118,SweetProducts,107
2118,GoldProds,59
8812,Wines,12
8812,Fruits,3
8812,MeatProducts,8
8812,FishProducts,8
8812,GoldProds,17
6616,Wines,178
6616,Fruits,3
6616,MeatProducts,85
6616,FishProducts,71
6616,SweetProducts,66
6616,GoldProds,58
2797,Wines,707
2797,Fruits,20
2797,MeatProducts,171
2797,FishProducts,65
2797,SweetProducts,60
2797,GoldProds,50
4328,Wines,5
4328,Fruits,1
4328,MeatProducts,7
4328,FishProducts,17
4328,SweetProducts,14
4328,GoldProds,11
9167,Wines,465
9167,Fruits,71
9167,MeatProducts,250
9167,FishProducts,93
9167,SweetProducts,35
9167,GoldProds,62
10560,Wines,16
10560,Fruits,1
10560,MeatProducts,2
10560,GoldProds,1
2631,Wines,358
2631,Fruits,108
2631,MeatProducts,413
2631,FishProducts,141
2631,SweetProducts,97
2631,GoldProds,32
8312,Wines,1
8312,Fruits,9
8312,MeatProducts,7
8312,FishProducts,2
8312,SweetProducts,14
8312,GoldProds,10
5534,Wines,123
5534,Fruits,1
5534,MeatProducts,26
5534,FishProducts,2
5534,GoldProds,72
5093,Wines,40
5093,Fruits,3
5093,MeatProducts,30
5093,FishProducts,10
5093,SweetProducts,7
5093,GoldProds,11
7592,Wines,102
7592,Fruits,9
7592,MeatProducts,63
7592,FishProducts,2
7592,SweetProducts,9
7592,GoldProds,24
8895,Wines,347
8895,Fruits,44
8895,MeatProducts,534
8895,FishProducts,17
8895,GoldProds,26
8584,Wines,376
8584,Fruits,53
8584,MeatProducts,462
8584,FishProducts,168
8584,SweetProducts,53
8584,GoldProds,53
2694,Wines,21
2694,MeatProducts,3
8910,Wines,194
8910,Fruits,2
8910,MeatProducts,56
7433,Wines,64
7433,Fruits,4
7433,MeatProducts,68
7433,FishProducts,7
7433,SweetProducts,5
7433,GoldProds,17
164,Wines,206
164,MeatProducts,46
164,FishProducts,3
164,SweetProducts,2
164,GoldProds,12
10477,Wines,71
10477,MeatProducts,18
10477,GoldProds,13
2681,Wines,71
2681,Fruits,22
2681,MeatProducts,112
2681,FishProducts,138
2681,SweetProducts,89
2681,GoldProds,29
5150,Fruits,4
5150,MeatProducts,7
5150,FishProducts,11
5150,SweetProducts,10
5150,GoldProds,15
5283,Wines,93
5283,Fruits,1
5283,MeatProducts,21
5283,SweetProducts,4
5283,GoldProds,25
9645,Wines,920
9645,Fruits,138
9645,MeatProducts,168
9645,FishProducts,36
9645,SweetProducts,46
9645,GoldProds,30
10678,Wines,653
10678,Fruits,17
10678,MeatProducts,170
10678,FishProducts,34
10678,SweetProducts,26
10678,GoldProds,17
7261,Wines,199
7261,Fruits,33
7261,MeatProducts,60
7261,FishProducts,8
7261,SweetProducts,3
7261,GoldProds,15
9648,Wines,153
9648,Fruits,4
9648,MeatProducts,56
9648,SweetProducts,9
9648,GoldProds,31
2870,Wines,376
2870,MeatProducts,38
2870,FishProducts,11
2870,SweetProducts,8
2870,GoldProds,69
8008,Wines,46
8008,MeatProducts,30
8008,FishProducts,12
8008,SweetProducts,1
8008,GoldProds,30
1513,Wines,600
1513,Fruits,21
1513,MeatProducts,128
1513,FishProducts,223
1513,SweetProducts,150
1513,GoldProds,128
6173,Wines,425
6173,Fruits,115
6173,MeatProducts,292
6173,FishProducts,23
6173,SweetProducts,35
6173,GoldProds,79
1419,Wines,18
1419,Fruits,6
1419,MeatProducts,15
1419,FishProducts,12
1419,SweetProducts,8
1419,GoldProds,17
9150,Wines,52
9150,MeatProducts,9
9150,GoldProds,1
7960,Wines,734
7960,Fruits,22
7960,MeatProducts,350
7960,FishProducts,151
7960,SweetProducts,25
7960,GoldProds,100
1250,Wines,34
1250,Fruits,6
1250,MeatProducts,21
1250,FishProducts,11
1250,SweetProducts,4
1250,GoldProds,8
9905,Wines,135
9905,Fruits,1
9905,MeatProducts,41
9905,FishProducts,10
9905,SweetProducts,1
9905,GoldProds,67
10691,Wines,11
10691,MeatProducts,10
10691,SweetProducts,2
10691,GoldProds,20
7002,Wines,163
7002,Fruits,48
7002,MeatProducts,90
7002,SweetProducts,45
7002,GoldProds,52
2952,Wines,29
2952,Fruits,3
2952,MeatProducts,30
2952,FishProducts,3
2952,SweetProducts,2
2952,GoldProds,9
8439,Wines,734
8439,Fruits,26
8439,MeatProducts,70
8439,FishProducts,11
8439,SweetProducts,44
8439,GoldProds,17
762,Wines,340
762,Fruits,21
762,MeatProducts,134
762,FishProducts,258
762,SweetProducts,14
762,GoldProds,56
2831,Wines,453
2831,Fruits,38
2831,MeatProducts,279
2831,FishProducts,188
2831,SweetProducts,38
2831,GoldProds,183
6977,Wines,1073
6977,MeatProducts,629
6977,FishProducts,145
6977,SweetProducts,37
6977,GoldProds,37
6289,Wines,135
6289,MeatProducts,10
6289,SweetProducts,4
6289,GoldProds,36
4168,Wines,231
4168,Fruits,7
4168,MeatProducts,137
4168,FishProducts,4
4168,SweetProducts,15
4168,GoldProds,39
8397,Wines,18
8397,MeatProducts,5
8397,GoldProds,11
9284,Wines,620
9284,Fruits,16
9284,MeatProducts,165
9284,SweetProducts,24
9284,GoldProds,82
6237,Wines,81
6237,Fruits,4
6237,MeatProducts,33
6237,FishProducts,5
6237,SweetProducts,2
6237,GoldProds,291
3130,Wines,12
3130,Fruits,4
3130,MeatProducts,2
3130,FishProducts,10
3130,SweetProducts,6
3130,GoldProds,10
1619,Wines,292
1619,Fruits,51
1619,MeatProducts,981
1619,FishProducts,224
1619,SweetProducts,23
1619,GoldProds,17
1990,Wines,965
1990,Fruits,34
1990,MeatProducts,586
1990,FishProducts,89
1990,SweetProducts,86
1990,GoldProds,37
5513,Wines,27
5513,Fruits,2
5513,MeatProducts,10
5513,GoldProds,1
269,Wines,777
269,Fruits,30
269,MeatProducts,163
269,SweetProducts,51
269,GoldProds,122
8093,Wines,572
8093,Fruits,8
8093,MeatProducts,232
8093,FishProducts,23
8093,SweetProducts,62
8093,GoldProds,17
10513,Wines,438
10513,Fruits,169
10513,MeatProducts,565
10513,FishProducts,91
10513,SweetProducts,169
10513,GoldProds,70
10177,Wines,531
10177,Fruits,69
10177,MeatProducts,300
10177,FishProducts,150
10177,SweetProducts,138
10177,GoldProds,150
2549,Wines,17
2549,MeatProducts,9
2549,GoldProds,1
5782,Wines,402
5782,Fruits,35
5782,MeatProducts,106
5782,FishProducts,101
5782,SweetProducts,77
5782,GoldProds,42
10057,Wines,503
10057,Fruits,27
10057,MeatProducts,419
10057,FishProducts,90
10057,SweetProducts,139
10057,GoldProds,153
10307,Wines,369
10307,Fruits,9
10307,MeatProducts,87
10307,FishProducts,12
10307,SweetProducts,14
10307,GoldProds,34
8566,Wines,5
8566,MeatProducts,3
8566,GoldProds,1
2415,Wines,362
2415,Fruits,17
2415,MeatProducts,398
2415,FishProducts,80
2415,SweetProducts,35
2415,GoldProds,61
5684,Wines,56
5684,MeatProducts,9
5684,GoldProds,3
8334,Wines,79
8334,Fruits,1
8334,MeatProducts,31
8334,FishProducts,4
8334,SweetProducts,4
8334,GoldProds,12
9166,Wines,387
9166,Fruits,84
9166,MeatProducts,141
9166,FishProducts,73
9166,SweetProducts,35
9166,GoldProds,162
1440,Wines,367
1440,Fruits,17
1440,MeatProducts,241
1440,FishProducts,104
1440,SweetProducts,188
1440,GoldProds,232
78,Wines,15
78,MeatProducts,11
78,SweetProducts,2
78,GoldProds,9
5441,Wines,267
5441,Fruits,6
5441,MeatProducts,54
5441,FishProducts,8
5441,SweetProducts,3
5441,GoldProds,50
5302,Wines,298
5302,Fruits,27
5302,MeatProducts,697
5302,FishProducts,216
5302,SweetProducts,24
5302,GoldProds,166
4687,Wines,674
4687,Fruits,92
4687,MeatProducts,736
4687,FishProducts,39
4687,GoldProds,92
1087,Wines,16
1087,Fruits,14
1087,MeatProducts,36
1087,FishProducts,37
1087,SweetProducts,22
1087,GoldProds,48
6859,Wines,37
6859,Fruits,4
6859,MeatProducts,24
6859,FishProducts,16
6859,SweetProducts,9
6859,GoldProds,9
9860,Wines,159
9860,MeatProducts,22
9860,FishProducts,2
9860,SweetProducts,1
9860,GoldProds,31
7129,Wines,686
7129,Fruits,17
7129,MeatProducts,142
7129,FishProducts,23
7129,SweetProducts,26
7129,GoldProds,35
5866,Wines,97
5866,Fruits,3
5866,MeatProducts,66
5866,FishProducts,12
5866,SweetProducts,7
5866,GoldProds,34
10521,Wines,63
10521,Fruits,6
10521,MeatProducts,57
10521,FishProducts,13
10521,SweetProducts,13
10521,GoldProds,22
7393,Wines,56
7393,Fruits,5
7393,MeatProducts,24
7393,FishProducts,4
7393,GoldProds,3
7849,Wines,209
7849,Fruits,19
7849,MeatProducts,456
7849,FishProducts,160
7849,SweetProducts,142
7849,GoldProds,66
332,Wines,198
332,Fruits,2
332,MeatProducts,43
332,SweetProducts,12
332,GoldProds,20
9847,Wines,313
9847,Fruits,15
9847,MeatProducts,47
9847,FishProducts,20
9847,GoldProds,192
531,Wines,941
531,Fruits,14
531,MeatProducts,397
531,FishProducts,76
531,SweetProducts,58
531,GoldProds,176
9576,Wines,86
9576,Fruits,4
9576,MeatProducts,56
9576,FishProducts,2
9576,SweetProducts,4
9576,GoldProds,7
6906,Wines,167
6906,Fruits,48
6906,MeatProducts,602
6906,FishProducts,63
6906,SweetProducts,72
6906,GoldProds,72
7419,Wines,8
7419,Fruits,3
7419,MeatProducts,19
7419,SweetProducts,2
7419,GoldProds,3
3170,Wines,389
3170,Fruits,66
3170,MeatProducts,408
3170,FishProducts,37
3170,SweetProducts,57
3170,GoldProds,85
8527,Wines,239
8527,Fruits,7
8527,MeatProducts,119
8527,FishProducts,4
8527,SweetProducts,15
8527,GoldProds,11
7872,Wines,179
7872,Fruits,21
7872,MeatProducts,273
7872,SweetProducts,21
7872,GoldProds,63
9931,Wines,5
9931,MeatProducts,1
9931,FishProducts,1
9931,SweetProducts,1
9931,GoldProds,1
10595,Wines,2
10595,Fruits,6
10595,MeatProducts,28
10595,FishProducts,13
10595,SweetProducts,4
10595,GoldProds,16
4609,Wines,383
4609,MeatProducts,53
4609,FishProducts,6
4609,SweetProducts,4
4609,GoldProds,40
5010,Wines,2
5010,Fruits,8
5010,MeatProducts,8
5010,FishProducts,6
5010,SweetProducts,1
5010,GoldProds,9
4427,Wines,536
4427,Fruits,27
4427,MeatProducts,590
4427,FishProducts,38
4427,SweetProducts,107
4427,GoldProds,67
11148,Wines,2
11148,Fruits,1
11148,MeatProducts,4
11148,FishProducts,3
11148,SweetProducts,1
11148,GoldProds,2
1168,Wines,322
1168,Fruits,53
1168,MeatProducts,899
1168,FishProducts,34
1168,SweetProducts,40
1168,GoldProds,53
9595,Wines,539
9595,Fruits,169
9595,MeatProducts,816
9595,FishProducts,20
9595,GoldProds,30
10163,Wines,712
10163,Fruits,50
10163,MeatProducts,420
10163,FishProducts,65
10163,SweetProducts,38
10163,GoldProds,38
2886,Wines,1121
2886,MeatProducts,72
2886,SweetProducts,12
2886,GoldProds,12
6710,Wines,68
6710,Fruits,1
6710,MeatProducts,13
6710,FishProducts,3
6710,SweetProducts,5
6710,GoldProds,13
5316,Wines,36
5316,Fruits,4
5316,MeatProducts,18
5316,FishProducts,6
5316,SweetProducts,2
5316,GoldProds,18
9029,Wines,707
9029,Fruits,44
9029,MeatProducts,603
9029,FishProducts,95
9029,SweetProducts,58
9029,GoldProds,29
521,Wines,174
521,Fruits,77
521,MeatProducts,203
521,FishProducts,6
521,SweetProducts,24
521,GoldProds,97
1459,Wines,666
1459,Fruits,35
1459,MeatProducts,124
1459,FishProducts,69
1459,SweetProducts,8
1459,GoldProds,26
10241,FishProducts,6
10241,SweetProducts,2
10241,GoldProds,6
1630,Wines,162
1630,Fruits,50
1630,MeatProducts,100
1630,FishProducts,55
1630,SweetProducts,30
1630,GoldProds,27
3254,Wines,407
3254,Fruits,70
3254,MeatProducts,239
3254,FishProducts,103
3254,SweetProducts,88
3254,GoldProds,53
9064,Wines,823
9064,Fruits,25
9064,MeatProducts,459
9064,FishProducts,124
9064,SweetProducts,29
9064,GoldProds,95
3678,Wines,488
3678,Fruits,23
3678,MeatProducts,71
3678,FishProducts,15
3678,GoldProds,59
4227,Wines,28
4227,MeatProducts,13
4227,FishProducts,4
4227,SweetProducts,2
4227,GoldProds,8
9467,Wines,3
9467,Fruits,2
9467,MeatProducts,10
9467,FishProducts,3
9467,GoldProds,2
8486,Wines,284
8486,MeatProducts,52
8486,FishProducts,8
8486,SweetProducts,3
8486,GoldProds,20
2186,Wines,938
2186,Fruits,142
2186,MeatProducts,754
2186,FishProducts,159
2186,SweetProducts,81
2186,GoldProds,183
3286,Wines,13
3286,Fruits,2
3286,MeatProducts,15
3286,FishProducts,2
3286,SweetProducts,2
3286,GoldProds,8
8602,Wines,412
8602,Fruits,172
8602,MeatProducts,153
8602,FishProducts,150
8602,SweetProducts,105
8602,GoldProds,57
3722,Wines,31
3722,Fruits,1
3722,MeatProducts,8
3722,GoldProds,8
6715,Wines,502
6715,Fruits,19
6715,MeatProducts,132
6715,SweetProducts,6
6715,GoldProds,26
4796,Wines,18
4796,Fruits,10
4796,MeatProducts,3
4796,FishProducts,3
4796,SweetProducts,5
9612,Wines,1
9612,Fruits,8
9612,MeatProducts,6
9612,FishProducts,4
9612,SweetProducts,8
9612,GoldProds,16
3766,Wines,100
3766,Fruits,71
3766,MeatProducts,243
3766,FishProducts,108
3766,SweetProducts,94
3766,GoldProds,219
1399,Wines,407
1399,Fruits,114
1399,MeatProducts,445
1399,FishProducts,181
1399,SweetProducts,165
1399,GoldProds,203
1570,Wines,664
1570,Fruits,9
1570,MeatProducts,240
1570,FishProducts,50
1570,SweetProducts,19
1570,GoldProds,57
3426,Wines,1045
3426,Fruits,61
3426,MeatProducts,338
3426,FishProducts,60
3426,SweetProducts,46
3426,GoldProds,46
3074,Wines,1218
3074,Fruits,107
3074,MeatProducts,304
3074,FishProducts,23
3074,SweetProducts,143
3074,GoldProds,33
8341,Wines,15
8341,MeatProducts,6
8341,SweetProducts,1
8341,GoldProds,12
5180,Wines,128
5180,MeatProducts,16
5180,SweetProducts,1
5180,GoldProds,4
6461,Wines,581
6461,Fruits,49
6461,MeatProducts,157
6461,FishProducts,43
6461,SweetProducts,8
6461,GoldProds,108
7679,Wines,6
7679,Fruits,3
7679,MeatProducts,12
7679,FishProducts,6
7679,SweetProducts,1
10702,Wines,185
10702,Fruits,8
10702,MeatProducts,133
10702,FishProducts,56
10702,SweetProducts,56
10702,GoldProds,12
7505,Wines,22
7505,Fruits,1
7505,MeatProducts,9
7505,GoldProds,14
5113,Wines,584
5113,Fruits,100
5113,MeatProducts,835
5113,FishProducts,65
5113,SweetProducts,83
5113,GoldProds,35
10858,Wines,355
10858,Fruits,30
10858,MeatProducts,177
10858,FishProducts,90
10858,SweetProducts,138
10858,GoldProds,30
2961,Wines,175
2961,Fruits,10
2961,MeatProducts,110
2961,FishProducts,54
2961,SweetProducts,6
2961,GoldProds,27
2747,Wines,864
2747,Fruits,134
2747,MeatProducts,768
2747,FishProducts,150
2747,SweetProducts,38
2747,GoldProds,172
3010,Wines,957
3010,Fruits,153
3010,MeatProducts,612
3010,FishProducts,99
3010,SweetProducts,95
3010,GoldProds,153
5790,Wines,25
5790,Fruits,6
5790,MeatProducts,16
5790,FishProducts,20
5790,GoldProds,5
6892,Wines,641
6892,Fruits,7
6892,MeatProducts,56
6892,GoldProds,28
1743,Wines,273
1743,Fruits,86
1743,MeatProducts,208
1743,FishProducts,177
1743,SweetProducts,14
1743,GoldProds,43
3578,Wines,122
3578,Fruits,21
3578,MeatProducts,43
3578,FishProducts,25
3578,SweetProducts,10
3578,GoldProds,15
8462,Wines,1
8462,Fruits,4
8462,MeatProducts,10
8462,FishProducts,29
8462,GoldProds,36
5558,Wines,1020
5558,Fruits,31
5558,MeatProducts,430
5558,FishProducts,62
5558,SweetProducts,63
5558,GoldProds,79
4619,Wines,6
4619,Fruits,2
4619,MeatProducts,3
4619,FishProducts,1
4619,SweetProducts,262
4619,GoldProds,3
8780,Wines,378
8780,Fruits,14
8780,MeatProducts,68
8780,FishProducts,19
8780,SweetProducts,14
8780,GoldProds,14
10789,Wines,42
10789,Fruits,1
10789,MeatProducts,18
10789,FishProducts,3
10789,GoldProds,4
10779,Wines,15
10779,Fruits,5
10779,MeatProducts,14
10779,SweetProducts,4
10779,GoldProds,11
5896,Wines,272
5896,Fruits,7
5896,MeatProducts,80
5896,FishProducts,20
5896,SweetProducts,7
5896,GoldProds,11
2337,Wines,9
2337,Fruits,1
2337,MeatProducts,24
2337,FishProducts,2
2337,SweetProducts,1
2337,GoldProds,2
10951,Wines,279
10951,MeatProducts,18
10951,GoldProds,9
544,Wines,398
544,Fruits,61
544,MeatProducts,265
544,FishProducts,138
544,SweetProducts,61
544,GoldProds,53
17,Wines,637
17,Fruits,47
17,MeatProducts,237
17,FishProducts,12
17,SweetProducts,19
17,GoldProds,76
10680,Wines,45
10680,MeatProducts,16
10680,FishProducts,2
10680,SweetProducts,1
10680,GoldProds,6
3265,Wines,21
3265,Fruits,1
3265,MeatProducts,9
3265,FishProducts,7
3265,SweetProducts,3
3265,GoldProds,5
5623,Wines,15
5623,Fruits,4
5623,MeatProducts,13
5623,GoldProds,19
5832,Wines,493
5832,Fruits,183
5832,MeatProducts,352
5832,FishProducts,184
5832,SweetProducts,23
5832,GoldProds,28
5544,Wines,957
5544,Fruits,40
5544,MeatProducts,175
5544,FishProducts,158
5544,SweetProducts,53
5544,GoldProds,107
6417,Wines,829
6417,Fruits,138
6417,MeatProducts,430
6417,FishProducts,60
6417,SweetProducts,92
6417,GoldProds,15
5831,Wines,1017
5831,Fruits,50
5831,MeatProducts,500
5831,FishProducts,65
5831,SweetProducts,50
5831,GoldProds,133
7101,Wines,953
7101,MeatProducts,71
7101,GoldProds,174
10176,Wines,159
10176,MeatProducts,120
10176,GoldProds,137
2326,Wines,32
2326,MeatProducts,8
2326,FishProducts,23
2326,SweetProducts,4
2326,GoldProds,18
4385,Wines,23
4385,MeatProducts,15
4385,SweetProducts,2
4385,GoldProds,7
2929,Wines,18
2929,Fruits,42
2929,MeatProducts,24
2929,FishProducts,15
2929,SweetProducts,20
2929,GoldProds,18
10686,Wines,15
10686,MeatProducts,4
10686,GoldProds,2
2546,Wines,23
2546,Fruits,4
2546,MeatProducts,5
2546,FishProducts,10
2546,SweetProducts,5
2546,GoldProds,23
3283,Wines,200
3283,Fruits,193
3283,MeatProducts,100
3283,FishProducts,46
3283,SweetProducts,185
3283,GoldProds,185
3138,Wines,1324
3138,Fruits,27
3138,MeatProducts,119
3138,FishProducts,71
3138,SweetProducts,108
3138,GoldProds,27
4994,Wines,1193
4994,Fruits,33
4994,MeatProducts,281
4994,FishProducts,129
4994,SweetProducts,66
4994,GoldProds,33
7966,Wines,505
7966,Fruits,137
7966,MeatProducts,401
7966,FishProducts,104
7966,SweetProducts,22
7966,GoldProds,22
3112,Wines,2
3112,Fruits,4
3112,MeatProducts,9
3112,SweetProducts,4
3112,GoldProds,5
10872,Wines,1103
10872,MeatProducts,45
10872,GoldProds,34
2181,Wines,353
2181,Fruits,61
2181,MeatProducts,753
2181,FishProducts,40
2181,SweetProducts,46
2181,GoldProds,27
1867,Wines,652
1867,Fruits,48
1867,MeatProducts,350
1867,FishProducts,94
1867,SweetProducts,84
1867,GoldProds,108
1518,Wines,379
1518,Fruits,6
1518,MeatProducts,157
1518,FishProducts,25
1518,SweetProducts,91
1518,GoldProds,91
5734,Wines,46
5734,Fruits,4
5734,MeatProducts,36
5734,FishProducts,2
5734,SweetProducts,2
5734,GoldProds,1
2878,Wines,162
2878,Fruits,31
2878,MeatProducts,127
2878,FishProducts,8
2878,SweetProducts,17
2878,GoldProds,69
1458,Wines,8
1458,Fruits,3
1458,MeatProducts,19
1458,FishProducts,3
1458,SweetProducts,3
1458,GoldProds,8
7007,Wines,17
7007,Fruits,3
7007,MeatProducts,18
7007,FishProducts,3
